comment,kebijakan,sentiment
kalau aku sih ndak masalah pajak naik asala hukuman mati koruptor terealisasi,ppn_12_persen,negatif
sri lagi stress itu kas negara kudu diisi tapi cukong2 ga mau dipajak alhasil pjak rakyat aja toh mereka bisa apa,ppn_12_persen,negatif
ah makin sulit ini mah daya belinya tolong klo bisa di batalkan ibu sri mulyanikita masyarakat kecil,ppn_12_persen,negatif
mentri goblok,ppn_12_persen,negatif
gaji asn dan tunjangannya coba dikaji lagi,ppn_12_persen,positif
pengolola oknum pajak di korupsi,ppn_12_persen,negatif
mentri bloon,ppn_12_persen,netral
mulyono tuh harus tanggung jawab bisa ngutang gak bisa bayar,ppn_12_persen,netral
kebijakan menkeu atas perintah prabowo  ijin prabowo,ppn_12_persen,negatif
yang fair itu bukan membebankan pajak 12 pada rakyatharusnya semua anggaran operasional buat aparatur negara itu di potong 12 biar ngerasain dikit susahnya jadi rakyat biasa yang gajinya minim kerjanya berat,ppn_12_persen,negatif
sekarang sj kita udah nggak beli apa2aplgi pajak d naikin,ppn_12_persen,negatif
koruptor di elus2 ongkang2 kaki rakyat miskin terus di peras dan dicekik,ppn_12_persen,negatif
waras semua rakyat,ppn_12_persen,positif
kenapa kebijakan luar selalu dipaksakan di indonesia oke kalau ekonomi karena trigger dollar suku bunga bank dunia dan jatuh tempo utang infrastructure kereta juga ikn tapi di industry medis terkait kebijakan covid indonesia juga ikut negara uni eropa krisis di sinipun begitu masalah kebijakan kran import membuat persaingan industry tidak sehat jadi petaka phk massal sektor manufactur pada akhirnya konoha akan jadi konsumer belanja terus judol terus uang mengalir ke luar dan menguntungkan perpajakan atau bea negara hanya berharap pada hasil tambang investasi pabrik untuk lapangan kerja tak ada selama dirjennya masih dapat gaji dan tunjangan yang bawah tidak perlu sejahtera dejavu era kolonial yang kaya adalah asing dan para pejabat atau raja raja pengumpul upeti rakyat tetaplah dibodohi dan ketika ada kerusuhan rakyat memusuhi rakyat lain yang lebih mapan rumah aset para pejabat aman saja sampai tua dapat uang pesangon,ppn_12_persen,negatif
ikn butuh banyak dana namanya juga keberlanjutan siapa suruh kalian milih sad bkal makin susah karna makin mahal semuanya,ppn_12_persen,negatif
hayo buat aja lagi petisi usir srimulyani dari indonesia,ppn_12_persen,negatif
apbn boncos buat gelontorin bansos yaapa habis buat ngasih makan enak dan fasilitas mewah untuk para pejabat dan penguasakenapa rakyat lagi yang dicekik lehernya,ppn_12_persen,negatif
biasakalo rakyat protes jawabnya udah melalui kajian ilmiah melibatkan akademisi  praktisi dan dusetujui dpr basiiii,ppn_12_persen,negatif
hukum mati dulu koruptor,ppn_12_persen,negatif
dari 2007 udah direncanain sama sri mulyani dan airlangga hartarto buat meras duit rakyat lewat peraturan kemenkeu sri mulyani harus mempertanggungjawabkan keputusan uu pajak yang sepihak juga keputusan menyelamatkan century bank yang berujung ketahuannya korupsi di belakangnya,ppn_12_persen,negatif
teman2 jg hrs suarakan pajak umkm pph final 05 tetap hrs dilanjutkan tanpa batas waktu,ppn_12_persen,negatif
potong gaji wakil rakyat  stop kasih uang pensiun buat pejabat,ppn_12_persen,negatif
pajak naik daya belanja turun saatnya makin berhemat karena pemerintah naikin pajak,ppn_12_persen,negatif
ga sadar selama ini digaji rakyat seenaknya ajah naikin pajak gebrakan bisanya cuma naikin pajak,ppn_12_persen,negatif
pajak vs zakat  pajak di kumpulkan dari orang miskin untuk memperkaya pegawai dan di korupsi sedangkan zakat di kumpulkan untuk fakir miskin anak yatim orang terlilit hutang dan musafir yg kehabisan bekal,ppn_12_persen,negatif
inilah  salah satu kegagalan sri mulyani,ppn_12_persen,positif
ppn 10  aja sdh sangat berat bg rakyat klau bs diturunkan spt negara2 asean yng rata rata 8kok malah  mau di naikkanini pak prabowo hrs turun tangan,ppn_12_persen,negatif
dulu mulyono sekarang mulyani emang orang ini sangat bebal,ppn_12_persen,negatif
turunkan sri mulyani  biang kerok pemeras rakyat bisanya naikkin pajak tidak melihat rakyat sudah susah dan daya beli masyarakat yg melemah,ppn_12_persen,negatif
sah kan hukum mati buat koruptor  memiskinkan koruptor sampai jangan sampe kasi akses publik buat keluarga besarnya,ppn_12_persen,negatif
kebijakan sri mulyono tukang bohong bilang ekonomi indonesia baik baik saja padahal sudah hancurini mentri yg bapak pejabat senang pantasan di pakai terus rakyat di peras,ppn_12_persen,negatif
tolak kenaikkan pajak 12 setuju naikkan 500 pajak kendaraan mobil mewah sekelas alphard lexus ferrari porsche porsche bmw mercedes buggati  rubicon lamborghini,ppn_12_persen,negatif
komplotan maling hidup mewah dari keringat rakyat itulah tukang pajak,ppn_12_persen,negatif
berani hukum mati koruptor kayak china gk apa 12 persen,ppn_12_persen,negatif
potong gaji pns dn pejabat 5 slma 5 thn kedepan kan  bisa knp hrs naikin pajak,ppn_12_persen,negatif
turunkan jadi 6 persen  potong 50 persen gaji pejabat negara  sampai indonesia masuk top 50 saja negara peringkat korupsi terbaik,ppn_12_persen,negatif
pejabat negara itu gak mau gajinya dipotongtapi rakyatnya kayak nakes dipaksa harus mau menerima honor yg tidak sesuai standar profesi dari bpjs belum lagi telat bayar berbulan bulanpejabatnya gak bisa ngasi contoh soalnya sih jd rakyatnya banyak yang gak mau,ppn_12_persen,netral
indonesia proses panjang cuma namanya  di otak mereka simple ppn naik aja  itu di otak merekakalau proses panjang  mereka bahas rancanganperampasan aset yg di ambil dari pejabat korupperampasan bukan disana aja seperti  uang  dari aktivitas ilegal memperkuat ojk kpkbumndlluu yg jelas bukan uu abal  yg sekarang mereka buat  seperti pajak penambahan harga barang  bisa jadi tempat korupsi baru  yg terlindung dengan uu aparat penegak hukum yg mandiri sekarang mandiri jawaban idakkacau balau malah kpk  banyak orang  bekas aparat hukumhukum bisa di beli   dengan kasus hakim bermain   dengan hukum contoh kasus ronald tannur bayar hakim  dimana banyak hakim yg masih bermain masih belom di tangkapkenapa gue bawak hukum di  masalah untuk alternatif selain naik ppn  simple mana mau pengusaha luar negeri nanam duit di negara yg hukum aja nggk jelasbahkan tol sebenar nya  kalau dah beberapa tahun  itu di bebaskan  dari biaya masuk  karena di anggap jadi jalan biasatapi indonesia mah jalan tol seumur hidup bayar nya kwkwkwkwkkwkwbelom lagi pajak baru nantipajak plastik  lemak  manis  tapera  pembagunan rumah   dll menurut gue mah  mereka nak lakukan lagi ppn 12  jelas kan itu arti nya mereka nak meras,ppn_12_persen,negatif
lengserkan sri mulyani,ppn_12_persen,netral
sungguh nikmat dunia terasa hidup di negeri dongeng pejabat gaji fantastis dengan semua fasilitas  tp msh ada yg kurang minta naik lg namun prestasinya hanya memiskinkan rakyat pintar tapi sama sekali tidak beradab,ppn_12_persen,netral
sebagai mana pemimpin nya seperti itu jugalah rakyat nya kwkwkwkw jogetin aja kalo perlu naikan dah pajak 20100 nanggung kalo mau cekik rakyat,ppn_12_persen,negatif
makan gratis tapi harga barang naik sama dgn bohong1 kali 1 sama dgn bo ong,ppn_12_persen,negatif
woy gaji pnsdpr pejabat klian kurangi  jgn kami rakyat kalian cekek trs,ppn_12_persen,negatif
boikot dg frugal living,ppn_12_persen,netral
menkeu selalu bilang sudah sesuai prosedur prosedur yg mana ya bu,ppn_12_persen,positif
pemerintahan stunting,ppn_12_persen,positif
dari era sby hingga sekarang hal yg patut di waspadai tikus tikus kantor ialah mentri keuangan sri mulyani,ppn_12_persen,positif
kalau korupsi di berantas sampai ke akar gpp pajak 12 jgkalo korupsi masi banyakuang pajak kami sia2,ppn_12_persen,negatif
judul bukunya bagaimana dapat cuan dari memiskinkan sebuah negara  ampunn konoha,ppn_12_persen,positif
rakyat ingatkan  masyarakat jangan terprovokasi oleh kelompok  oligarki  terkait ppn 1 persen  kebohongan besar  kalo naiknya ppn 1 persen  mempengaruhi daya beli masyarakat ingat  bagi masyarakat  selama barangnya ada pasti rakyat akan beli  kebongan besar  besar kalo saat ini daya beli masyarakat menurun untuk itu masyarakat jangan terprovokasi dng pernyataan kelompok  pesanan  kaum oligarki  yg mengatakan  kenaikan ppn jd petaka,ppn_12_persen,negatif
jgn tanggung bu bikin ppn 100 pph 100 supaya ibu puasnegara kaya dan rakyat membusuk,ppn_12_persen,positif
lebay amat jadi rakyat tinggal ikutin pemerintah aja kita nurut aja kalau bisa naik 15,ppn_12_persen,netral
kami rakyat bukan sapi perahan,ppn_12_persen,negatif
warisan jokowi luar biasa,ppn_12_persen,netral
pecat sri mulyani dah jadi menkeu belasan tahun gak ada dampak signifikan buat ekonomi negara selain narik pajak,ppn_12_persen,negatif
nanti dulu bu menteri naikan ppn nya supaya kami rakyat kecil tidak semakkin terjerat leher kaminunggu biar ter entas dulu angka kemiskinan dinegeri ini,ppn_12_persen,negatif
di pasti kan tahun berikut nya yg hidup di negara konoha ini hanya kau pns doangrakyat kecil nya mati kelaparan dan saling bunuh membunuh demi perut dan kelangsungan hidup nya,ppn_12_persen,negatif
ada lagi nih mau beli kapal induk ex prancisoperasionalnya berapa beserta kapal pengawalnya,ppn_12_persen,negatif
mau pajak naik sebanyak apapun kalau dana tetap dikorupsi juga bakal sama saja kalau butuh uang selain menambah penghasilan pajak naik juga butuhnya  penurunan pengeluaran seperti gaji dan tunjangan pejabat yang tidak tau dirijangan dibandingkan dengan negara eropa yang rata rata ppnnya memang tinggi soalnya perlu diingat pejabat disana tau diri kerja kalau dibandingin pejabat indo juga jauh indeks korupsinya juga rendah jadi masyarakat di sana masih sangat percaya dengan pemerintahnya untuk bertanggung jawab menggunakan dananya,ppn_12_persen,negatif
masyarakat yg bayar pajakpemerintah nya koruplebih dr 2000 t setahun namun hutang negara jugak terus bertambahbukan nya cari jalan untuk mensejaterahkan masyarakatnya malah makin membebani,ppn_12_persen,negatif
pemerintah bajingan rakyat kecil di peras terus pajak orang kaya bebas pajak melalui tax amnesti negara sehat menarik pajak tanpa ngasih imbal balik untuk rakyat adalah kejahatan,ppn_12_persen,positif
kangen zaman presiden sby ekonomibangkit daya beli kuat harga barang stabil,ppn_12_persen,positif
rasakan mampussss makan tuh yg sudah milih presiden si p itu,ppn_12_persen,positif
kaum bawah makin dimanja dgn subsidi bantuan langsung kaum menengah makin terjepit karena ga ikut kebagian subsidi2 rakyat miskin tapi makin lama makin banyak dibebani pajak kaum atas punya 1000 cara menghindari pajak akibat banyaknya pegawai pajak yang korupsi,ppn_12_persen,negatif
turunin gaji dan tunjangan pejabat hapus mobil dinas mewah demi kenyamanan pejabat tapi ngk buat nyaman rakyat itu satu satunya cara biar pengeluaran negara ngk tekor jgn janji janji politik kepada rakyat krn  yg dipakai dr uang rakyat,ppn_12_persen,negatif
pemerintah  feodal londo,ppn_12_persen,netral
sebaiknya efisiensi dulu apbn misal perampingan di kementerian kayak jabatan wamen stafsus dll  di hapus tunjangan2 di pangkas dulu pengetatan dana yg dikeluarkan untuk daerah2 misal dana desa bos dll yg banyak kebocoran klo di hitung angka dari cukai rokok saja negara udah dpt banyak karena harga kertas kecil itu untuk rokok filter harga 50 lebih dari harga ecer ke konsumen cara hitungnya aja jelas rp 1 batang tinggal di kalikan saja maka ketemu harga itu kertas cukai,ppn_12_persen,negatif
kedaulatan ada ditangan rakyat bila kebijakan sangat merugikan rakyat ya wajar rakyat melawan bahkan bisa stop bayar,ppn_12_persen,negatif
rakyat mau kasih gertak ke penguasa pajak gampangkurangin belanja kalian ke sektor retail resto elektronikkendaraan baru semaksimal mungkin yg kalian bisa loh kan kita tetep punya kebutuhan untuk konsumsi belanja bulanan oke alihkan belanja kebutuhan kalian ke sektor informal belanja cukup ke pasar tradisional warung tukang sayurbeli elektronik dan kendaraan bisa cari yg second banyak kok yg bagus beli ke pemilik langsungnah keuntungan untuk kita adalah jauh lebih hemat pasti umkm justru naik karna laku dibeli kita pemerintah ga dapet ppn dari retail resto dllkenapa harus gitu karna pendapatan ppn terbesar itu dari sektor konsumsi kita yg saya sebutin diatas itu sebesar 50 dari kkeseluruhan jadi kalo kita tahan untuk konsumtif dan tekan pendapatan ppn dari 50 ke 30 aja deh pemerintah bakalan kalangkabut kok karna daya beli masyarakat yg turun yg harus nya mereka naikin pajak biar dapet pendapatan lebih ini justru turun signifikan,ppn_12_persen,netral
tahun 2025  ppn 12tahun 2026  ppn 13tahun 2027  ppn 14tahun 2028  ppn 15tahun 2029  ppn 16prabowo lanjut jd presidentahun 2030  ppn 17,ppn_12_persen,negatif
korupsi di bebankan ke rakyat,ppn_12_persen,negatif
kalau cakap kotor ke mentri dsini bisa kena hukum ga,ppn_12_persen,netral
gpp boikot balik dengan frugal living srimulat musuh kita semua para rakyat,ppn_12_persen,negatif
ga usah bayar pajak lg klau perlu,ppn_12_persen,negatif
kenapa ppn harus dinakan emang duit makan siang geratis dari mana bosss bayar gaji mentri yang jmhlnya 100 dan wamennya dari manaduitnya dari mana ok gas ok gas import di buka selebar lebarnyaok gas ok gas penganguran dan phk masalok gas ok gas iuran tapera asuransi kendaraanok gas ok gas mau membangun bangunan di pajakinok gas ok gas,ppn_12_persen,negatif
yg milih 58 yg kena semua masyarakat ayo ayo bayar pajak biar koruptor full senyum masyarakat full pajak,ppn_12_persen,negatif
sudah menjadi rahasia umum perusahaan2 bisa nego pajak dan diajak kongkalingkong oleh oknum petugas pajak rakyat langsung dipotong pajak saat membayar tapi dibelakang laporan disulap tidak disetor ke pemerintah kita setiap hari dipertontonkan para oknum aparat dan pejabat pajak yg tertangkap korupsi atau kelakuan buruknya terbuka sendiri krn anaknya berulah yg belakangan semakin sering terjadi memberi contoh mereka saja ngemplang dan ogah membayar pajak jadi kalau korupsi dan pungli yg menambah biaya tinggi benar2 dibersihkan mungkin tidak perlu pajak naik bahkan mungkin pajak malah bisa diturunkan,ppn_12_persen,negatif
gantung dulu para koruptor   baru kebijakan itu di terapkan,ppn_12_persen,negatif
trnyata  segitu aja kualitas menteri yg katanya terbaik yg gak byr pajak ga pantas tinggal di ind,ppn_12_persen,positif
sebaiknya pak prabowo ganti menkeu yang bisa mengayomi rakyat tidak menyengsarakan rakyat,ppn_12_persen,netral
menaikkan gaji perlu uang,ppn_12_persen,netral
semakin besar pajak semakin makmur koruptor,ppn_12_persen,negatif
jangan ngomong data ini data itu liat kenyataan dilapangan program kalian keren2 makan gratis lah utang dihapus lah apalah ujung2 nya ppn dinaikin wakoakaoakak sama aja boong paaaak bisa2nya ngomong ngak pake dana ini dana itu ternyata mau langsung frontal aja wkwkwkwk,ppn_12_persen,negatif
2045 ppn 58,ppn_12_persen,negatif
katanya indonesia negara kaya tapi kenapa pajak yg selalu dinaikkan siapa kah yg menikmati kekayaan bumi kita,ppn_12_persen,netral
sesuai prosedur bapak loe lu enak dapat tunjangan yg guna nya ga ada terima setoran ama titipan kanan kirilha kita rakyat jelata pontang panting buat makan nasi kecap aja susah,ppn_12_persen,positif
kesalahan pengelolaan uang negara dibebankan ke rakyat,ppn_12_persen,negatif
yg menolak cukong bukan rakyat biasa rakyat biasa cuma bayar sppt tanah cuma 5000 perak gk punya perusahaan,ppn_12_persen,negatif
ppn 12 persen setoran brp persen dan premanisme brp persen kira2 hrs byr brp persen yaaaa pengusaha dan rakyat indonesia,ppn_12_persen,negatif
dari dulu mulyani mulyono ini biang keroknya,ppn_12_persen,netral
koruptor yang harusnya di miskinkanbukan ne malah rakyatnya yang di miskinkan dengan tingginya pajak,ppn_12_persen,negatif
ibu sri maha benar miskinkan si kaya kkn,ppn_12_persen,negatif
karyawan mana yang kerja nya buruk malah minta naik gaji,ppn_12_persen,negatif
sebelumnya ppn adalah 11kalau mau sejahtera pendidikan anak seperti orang kaya kesehatan kelas utama bisa tiru negara nordik pajak 40 beruntunglah kelas menengah bawah yang lolos dari pajak yang meresahkan orang kaya baru di indonesia,ppn_12_persen,negatif
mo protes gmn jg kaga akan didenger oleh mereka pembuat kebijakan yg arogan iniapa untungnya buat mereka,ppn_12_persen,negatif
sri mulyani layak di lemparkan ke penangkaran buayaanggap anjingggg gila,ppn_12_persen,negatif
cari alternatif yang cerdas sektor mana yang butuh kenaikan pajak jangan di bebankan ke rakyat ujung2 nya duitnya di korupsi maling2 birokrasimenggenjot penerimaan pajak dengan cara mencekik rakyat adalah perbuatan dzolim,ppn_12_persen,negatif
disuruh kurangin anggaran dpr pns dan menteri malah ngamukngamuk malah pilih opsi naikin pajak giliran rakyat ngamuk malah diancam nggak usah tinggal di indonesia yang nggak pantes tinggal di indonesia tuh kalian kerjanya nyusahin rakyat aja sok pengen jadi pahlawan,ppn_12_persen,negatif
pemerintah bukan lg sebagai pengelola negaratp sudah menjadi penguasa negara konoha negara yg selamanya di jajah dari luar maupun dalam negri,ppn_12_persen,negatif
sebenrnya ngga masalah kalo di naikin ppn nya  asalkan bner bner warganya ni udah sejahtera  la sekarang banyak yang nganggur  banyak yang gajih di bawah umr  masih banyak warga yang sengsara,ppn_12_persen,negatif
gaungkanganti aja menteriny ga becus ngurus 10thn juga warisan mulyono,ppn_12_persen,positif
mulyani saudara nya mulyono,ppn_12_persen,positif
ada makan siang gratis tapi ppn naik jadi 12,ppn_12_persen,netral
hilangkan korupsi efisiensi dlu anggaran belanja internal pemerintahan hilangkan pemborosan baru minta tambah ke rakyat,ppn_12_persen,negatif
selama menkeunya sri mulyani jangan berharap akan dapat murah hatiptkp aja selama dia jadi menkeu ga pernah naekptkp 54 juta peninggalan brojonegoro tahun 2016,ppn_12_persen,negatif
lu lu lu aja yg bayar pajaklu lu lu gaji gedetunjangan serba adakita rakyat gaji g punyalu lu lu mikir dongkerja lu lu lu meras rakyat meluluinget lu lu lu bakal matigimna tanggung jawab lu lu lu di akhirat nantiemang lu lu lu bakal hidup selamanyamiki dong lu lu lu punya otak,ppn_12_persen,positif
rakyat menjerit karena ajak,ppn_12_persen,negatif
kacau ini pejabat negara bisa bilang sesuai prosedur menaikan ppn dalam kondisi ekonomi yang susahdaya beli menurunphk meningkatmalu ah mendingan diam lebih eloktidak punya empati ke rakyat sama sekali,ppn_12_persen,negatif
srimul resign aja dah dri dlu bisanya malakin rakyat dri pengampunan pajak subsidi dikurangi ppn dinaikin terus o ya bea cukai jg beli brng dri luar kena bea masuk yg ga kira2 huh balik aja sono ke bank dunia buk,ppn_12_persen,negatif
karena rt 58 setuju keberlanjutan maka ppn 12 tsb di serahkan pada mereka saja jangan pada yg lain,ppn_12_persen,negatif
10 thun sdh ke enakan kau srigak ada gunanya buat rakyat malah menyengsarakan rakyatkpan sri ini di tangkap kpk yaklo lhat gini kok gak ada yg demo ya,ppn_12_persen,negatif
sepi nya usaha malah pajak naik,ppn_12_persen,negatif
rakyat di buat jadi bayar bayar hutang negara rakyat dibuat jadi sengsara,ppn_12_persen,negatif
pecat sri mulyaniinget gaji luh dr rakyat jadi jangan rakyat diperes terusdasar barisan mulyono,ppn_12_persen,negatif
sengsaranya hidup di indonesia mana nih pencinta nkri rakyat disengsarakan ini nkri bukan ya,ppn_12_persen,negatif
daripada naikin pajak orang miskin mending ibu sedekahin sebagian harta ibu buat nambal apbn yang bocor  itu lebih barokah bu daripada nyekek rakyat kecil jangan sampai semua mengangkat tangan ke langit karena terdzolimi oleh kebijakanmu,ppn_12_persen,negatif
negeri wakanda  menerapkan upeti zaman kolonial modern ngambil iuran yang terus naik dan begitu begitu saja kemiskinan tak kunjung berkurang korupsi yang terus masif,ppn_12_persen,negatif
pemerintah cuma berpihak pda pngusaha dan oligarkitaipan2 yg mnguasai ekonomi ri,ppn_12_persen,negatif
negara terlalu banyak kementrian masak america saja negara maju jumlah kementrian hanya 15 sedangkan di konoha 48 jelas ini sangat tidak efisien karena sudah sangat gemuk dari segi populasi america 334 juta sedangkan konoha 277 juta ga heran sekarang rakyat diuber pajak dan iuran macam2,ppn_12_persen,negatif
sri sekali2 nunggak cicilan hutang kenapa sih jangan paksakan rakyat yg jd tambal sulam ppn itu rakyat miskin sekalipun pasti bayar lho kl dia belajar bkp ato jkp,ppn_12_persen,negatif
jadi menteri keuangan enak klu kurang ngutang ke ln naik in pajak kok bisa ya menteri model begini dipilih kayaknya selama smi yg jd menteri ekonomi indonesia gak baik2 saja yg ada nambah penderitaan rakyat sj tapi utk konglomerat pake tax amnesti bgm sih cara berpikir nya,ppn_12_persen,negatif
harusnya ppn 15 1berobat gratis bagi seluruh wni bermodal ektp dan anjuran obat paten2santunan bagi semua lansiatanpa syarat,ppn_12_persen,positif
pajak bea cukai gak ada yg bener isi nya menyengsarakan rakyat tapi membuat kaya pejabat lihat tuh pejabat keuangan negara naik nya mobil dan punya rumah mewah yg bayar pajak paling motor nya kredit semoga kalian mendapatkan azab di akhir hayat,ppn_12_persen,negatif
bikin petisi mulyani mundur dr menkeu capek bikin kebijakan nyusahin melulu,ppn_12_persen,negatif
mentri naik naik ke puncak gunung  kerja nya hanya naik naikmulu solusi nya,ppn_12_persen,negatif
ok gas ok gas ok gas,ppn_12_persen,netral
srimul mulyono n dpr yg otak ppn 12 bikin sengsara rakyat menengah ke bawah batalkan uu ppn keluaran 2021 dibuat di era mulyono bnr2 mencekik rakyat krn hampir semua kena pajak sbg lampiasan sakit hati gk usah pilih anak mulyono di tahun 2029,ppn_12_persen,negatif
solusi pemerintah gak jauh2 dari memeras rakyat  menaikan pajak dan menaikan hutang negara setingi2nyaapbn negara secara jelas hanya di korupsi dan di hambur2kan oleh elite politik di pemerintah dan di jadikan dana politik oleh mulyono dan kroni2nya untuk kepentingan keluarga dan golongannya,ppn_12_persen,negatif
buruknya pengelolaan negara dibebankan ke rakyat,ppn_12_persen,negatif
ayo kita turun kejalan,ppn_12_persen,positif
walau hanya 1 sangatlah berpengaruh pd semua komoditi kenaikan harga,ppn_12_persen,positif
yang buat aturan penjahat serta yg menjalankan juga penjahat rakyat tdk akan keberatan bila ke uangan di kelola dgn benarbenar tanpa ada pihakpihak yg mengambil ke untung an,ppn_12_persen,negatif
percuma ump naekeh dia duluan naekin pajakanjingharusnya yg kau genjot itu laki kaubukan pajak apa gunanya bumn untuk penghasilan negara,ppn_12_persen,netral
kalau kurang uang itu korupsi yg kau berantas jgn rakyatmu kau peras dasar dungu kalian,ppn_12_persen,negatif
senang amat sih  nyusahin rakyat susah   golek duit susah   ibarat kaki buat kepala kepala buat kaki  dia enak nangkring  d bangku ber ac gaji gede,ppn_12_persen,positif
saya pengangguran yang bukan pakar ekonomi cuma berharap ekonomi stabil agar mudah mengais rejeki tak pernah memikirkan pajak ppn biasa belanja tradisional kalau belanja kena pajak pun saya beli bila mampu gak mampu ya tak saya beli karena di struk belanja pun tertera sudah termasuk ppn 10 buat saya masyarakat bawah tetap saja life is must go on,ppn_12_persen,negatif
kalo korupsi diberantas dan uangnya  dikembalikan ke pemerintah harus ya ga perlu naik ppn nilainya aja triliunan,ppn_12_persen,negatif
mogok bayar pajak rame2 leh ugha tuh hahaha,ppn_12_persen,netral
kenapa gak petisi ganti menkeunya aja yah,ppn_12_persen,negatif
5 aja berat  ini 12 gila2 mundur aja dari jabatan,ppn_12_persen,negatif
koruptor nya di hilang kan dulu dari bumi indonesia baru bicara kenaikan pajak,ppn_12_persen,negatif
prabowo baru 1 bulan di lantik jadi presiden pajak sudah naikwkwkwkbagai mana pendapat yg 58jogetin aja,ppn_12_persen,negatif
jangan coblos partai yang menyusahkan rakyat,ppn_12_persen,positif
jgn bilang cuma 1 dari 1 itu lu kalo beli barang di warung harganya bisa bikin gaji lu habis buat makan doang,ppn_12_persen,negatif
kalau bikin utang pintarnya minta ampyunn  giliran bayar utang jatuh tempo tiba tiba bego dan bloon  entah hilirisasi lah ambil alih freeport lahh  gunanya apa   itu kenapa mereka happy kalo masyarakat bodo bodo  duet maut mulyono  mulyani,ppn_12_persen,negatif
keringat rakyat dihisap pejabat pejabat demi makan minum kebutuhan hidup keluarga mereka,ppn_12_persen,netral
jika kita mempertimbangkan dampak pajak terhadap konsumsi dan pertumbuhan ekonomi masyarakat kenaikan ppn pajak pertambahan nilai menjadi 12 memang dapat menjadi beban tambahan bagi masyarakat terutama bagi kelompok menengah ke bawah yang akan mengurangi daya beli mereka penurunan konsumsi pada akhirnya dapat berdampak negatif pada pertumbuhan ekonomisebaliknya menurunkan ppn menjadi 8 dapat memberikan stimulus ekonomi dengan meningkatkan daya beli masyarakat dan mendorong konsumsi rumah tangga konsumsi rumah tangga adalah salah satu kontributor utama terhadap produk domestik bruto pdb indonesia sehingga kebijakan ini dapat berdampak positif terhadap pertumbuhan ekonomi secara keseluruhannamun pemerintah biasanya menaikkan ppn untuk menutupi defisit anggaran atau meningkatkan pendapatan negara dalam hal ini terdapat dilema kebijakan apakah fokus pada peningkatan pendapatan negara melalui pajak yang lebih tinggi atau memprioritaskan pertumbuhan ekonomi melalui konsumsisaran alternatifpenerapan ppn variatif pemerintah dapat menerapkan tarif ppn yang lebih rendah untuk barang kebutuhan pokok atau sektor tertentu yang mendukung pertumbuhan ekonomi dan tarif yang lebih tinggi untuk barang atau jasa mewahperluasan basis pajak alihalih menaikkan tarif pemerintah dapat memperluas basis pajak dengan menargetkan sektorsektor informal atau meningkatkan kepatuhan pajakinsentif pajak untuk umkm menurunkan ppn khusus untuk umkm dapat mendorong aktivitas ekonomi di sektor ini yang merupakan tulang punggung ekonomi indonesiadengan pendekatan yang lebih fleksibel kebijakan fiskal dapat dirancang untuk tidak hanya meningkatkan pendapatan negara tetapi juga mendukung pertumbuhan ekonomi masyarakat,ppn_12_persen,netral
kalau pemerintah ngga bisa cari anggaran lain selain ppn dan menghutang mendingan ngonten aja tuh di fb pro  dapet hasil lah lumayan buat nambah pendapatanhihi,ppn_12_persen,netral
audit harta sri mulyani,ppn_12_persen,positif
gue belanja 500rb ppn 12 berarti pajaknya 60rb bgitukah itungan orang awam nii,ppn_12_persen,negatif
jadi ingat gayus  si perampok uang pajak dan hidup mewah,ppn_12_persen,negatif
cuma satu persen rakyat setujuuuuu,ppn_12_persen,negatif
naik demi rakyat miskin,ppn_12_persen,negatif
kalo benar dilakukan berarti para pejabat yg mrmbuat kebijakan inj dzolim ingat doa orang miskin akan kembali ke anda allahtuhan yg naha kuasa akan membalas krn kezdaliman yg kalian lakukan,ppn_12_persen,negatif
mending kejar koruptor daripada rakyat miskin diperas mulu,ppn_12_persen,negatif
stop bayar pajak harus kompak stop bayar pajak,ppn_12_persen,negatif
pemalakan uang rakyat,ppn_12_persen,negatif
makin hari rakyat diperas pejabat enak naik mobil makan di restoran,ppn_12_persen,negatif
mulyonoprabowo penghisap darah rakyat,ppn_12_persen,positif
lintah darat hidup enak hanya dr beban rakyat kapan lo mau bikin rakyat sejahtra ini malah sebalikya,ppn_12_persen,negatif
wwooowww  bgm dgn nasib rakyat  menengah ke bawah  selanjutnya,ppn_12_persen,positif
ganti sri,ppn_12_persen,positif
mulyono dan mulyani,ppn_12_persen,positif
uud zionis jokowi  sdh tdk berlaku lg di indonesia,ppn_12_persen,negatif
mendingan genti tuh mafia pajak menkeu   cari menkeu yg berpendidikan dan punya moral,ppn_12_persen,negatif
molyano molyonomol bowo kompaksengsarakan sebagian rakyat,ppn_12_persen,positif
baca juga berita lainnya di kompasidppn 12 persen apa kata pekerja  kompas3cipe3g,ppn_12_persen,negatif
mana suaranya nih pendukung wowomakan tuh pilihan kalianmenterinya ka earisn dr mulyono,ppn_12_persen,negatif
